hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0005,B02510,,2020-12-31 23:58:35,,2021-01-01 00:00:38,2021-01-01 00:04:36,61,177,0.57,238,7.22,0.0,0.22,0.64,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:09:08,,2021-01-01 00:12:10,2021-01-01 00:20:19,35,35,1.468,489,7.68,0.0,0.16,0.46,0.0,,0.0,5.72,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:22:51,,2021-01-01 00:26:19,2021-01-01 00:37:51,35,222,2.65,692,12.08,0.0,0.36,1.07,0.0,,0.0,8.74,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:32:36,,2021-01-01 00:45:22,2021-01-01 00:50:52,39,76,1.137,330,7.32,0.0,0.22,0.65,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:46:11,,2021-01-01 00:54:07,2021-01-01 01:14:10,76,218,7.401,1203,22.27,0.0,0.67,1.98,0.0,,0.0,18.28,N,N,N,N,N
HV0003,B02765,B02765,2021-01-01 00:09:45,2021-01-01 00:10:55,2021-01-01 00:12:30,2021-01-01 00:42:49,79,225,6.1,1819,24.55,0.0,0.74,2.18,2.75,,0.0,24.3,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:39:49,2021-01-01 00:44:08,2021-01-01 00:44:21,2021-01-01 01:08:03,177,255,4.11,1422,19.35,0.0,0.58,1.72,0.0,,0.0,18.78,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:10:09,2021-01-01 00:10:50,2021-01-01 00:11:24,2021-01-01 00:34:46,79,225,5.08,1402,26.03,0.0,0.78,2.31,2.75,,0.0,19.0,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:34:15,2021-01-01 00:35:46,2021-01-01 00:37:48,2021-01-01 00:52:54,225,177,1.78,906,11.9,0.0,0.36,1.06,0.0,,0.0,11.22,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:48:41,2021-01-01 00:54:34,2021-01-01 00:56:35,2021-01-01 01:09:10,177,35,1.35,755,8.91,0.0,0.27,0.79,0.0,,0.0,9.48,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:06:55,2021-01-01 00:07:23,2021-01-01 00:09:23,2021-01-01 00:18:58,37,198,2.17,575,10.87,0.0,0.33,0.96,0.0,,0.0,8.07,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:19:19,2021-01-01 00:20:23,2021-01-01 00:21:36,2021-01-01 00:57:16,198,187,20.3,2140,37.28,6.12,1.3,3.85,0.0,,0.0,41.18,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:48:37,,2021-01-01 00:51:44,2021-01-01 01:10:24,158,236,4.173,1120,19.17,0.0,0.58,1.7,2.75,,0.0,14.02,N,N,N,N,N
HV0003,B02765,B02765,2020-12-31 23:58:07,2021-01-01 00:00:15,2021-01-01 00:02:14,2021-01-01 00:19:44,261,230,4.57,1050,23.52,0.0,0.71,2.09,2.75,,0.0,14.13,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:16:29,2021-01-01 00:19:14,2021-01-01 00:19:42,2021-01-01 00:35:44,13,80,5.74,962,23.55,0.0,0.71,2.09,2.75,,0.0,17.48,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:35:43,2021-01-01 00:37:54,2021-01-01 00:39:41,2021-01-01 01:01:14,80,72,5.38,1293,21.93,0.0,0.66,1.95,0.0,,0.0,17.46,N,N, ,N,N
HV0003,B02869,B02869,2021-01-01 00:12:19,2021-01-01 00:14:19,2021-01-01 00:14:43,2021-01-01 00:25:06,141,79,3.5,623,13.65,0.0,0.41,1.21,2.75,,0.0,10.07,N,N, ,N,N
HV0003,B02869,B02869,2021-01-01 00:34:42,2021-01-01 00:36:27,2021-01-01 00:38:29,2021-01-01 00:50:53,170,211,2.42,744,14.06,0.0,0.42,1.25,2.75,,0.0,9.9,N,N, ,N,N
HV0003,B02869,B02869,2021-01-01 00:54:41,2021-01-01 00:56:15,2021-01-01 00:56:23,2021-01-01 01:16:41,249,14,9.64,1218,27.37,0.0,1.0,2.97,2.75,,0.0,21.83,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:17:15,,2021-01-01 00:22:16,2021-01-01 00:29:09,262,263,1.013,413,7.25,0.0,0.22,0.64,2.75,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:29:53,,2021-01-01 00:32:24,2021-01-01 00:47:59,263,79,5.063,935,13.0,0.0,0.37,1.09,2.75,,0.0,13.45,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:52:43,,2021-01-01 00:56:47,2021-01-01 01:10:37,107,162,1.901,830,12.57,0.0,0.38,1.12,2.75,,0.0,10.17,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01 00:20:31,2021-01-01 00:21:09,2021-01-01 00:23:09,2021-01-01 00:42:26,125,48,3.22,1157,14.67,0.0,0.44,1.3,2.75,,0.0,14.86,N,N, ,N,N
HV0003,B02884,B02884,2021-01-01 00:21:27,2021-01-01 00:25:04,2021-01-01 00:27:04,2021-01-01 00:36:33,232,79,1.4,569,10.06,0.0,0.48,0.9,2.75,,2.82,8.84,N,N, ,N,N
HV0003,B02884,B02884,2021-01-01 00:40:27,2021-01-01 00:40:56,2021-01-01 00:42:57,2021-01-01 01:03:58,137,9,14.78,1261,33.06,6.12,1.18,3.48,2.75,,0.0,28.4,N,N, ,N,N
HV0003,B02883,B02883,2021-01-01 00:31:20,2021-01-01 00:31:46,2021-01-01 00:33:47,2021-01-01 00:42:52,255,80,1.44,546,8.49,0.0,0.25,0.75,0.0,,0.0,6.92,N,N, ,N,N
HV0003,B02883,B02883,2021-01-01 00:43:24,2021-01-01 00:48:41,2021-01-01 00:49:27,2021-01-01 01:08:01,37,188,3.95,1114,19.5,0.0,0.59,1.73,0.0,,0.0,14.44,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:37:20,2021-01-01 00:42:07,2021-01-01 00:42:25,2021-01-01 01:14:48,37,42,11.75,1943,33.85,6.12,1.2,3.55,0.0,,0.0,29.81,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:27:33,2021-01-01 00:29:47,2021-01-01 00:31:48,2021-01-01 00:43:20,133,89,1.97,692,11.06,0.0,0.33,0.98,0.0,,0.0,10.82,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:43:20,2021-01-01 00:46:23,2021-01-01 00:48:23,2021-01-01 00:58:11,89,133,1.44,588,8.45,0.0,0.25,0.75,0.0,,0.0,9.35,N,N, ,N,N
HV0003,B02875,B02875,2021-01-01 00:08:06,2021-01-01 00:11:02,2021-01-01 00:11:37,2021-01-01 00:30:06,166,141,4.17,1109,18.51,0.0,0.56,1.64,2.75,,0.0,0.0,N,N, ,N,Y
HV0003,B02875,B02875,2021-01-01 00:31:46,2021-01-01 00:34:38,2021-01-01 00:34:58,2021-01-01 00:41:39,237,263,1.16,401,7.03,0.0,0.39,0.63,2.75,,2.82,0.0,N,N, ,N,Y
HV0003,B02875,B02875,2021-01-01 00:41:16,2021-01-01 00:43:14,2021-01-01 00:45:15,2021-01-01 00:54:31,263,137,2.54,556,13.25,0.0,0.4,1.18,2.75,,0.0,0.0,N,N, ,N,Y
HV0003,B02875,B02875,2021-01-01 00:55:04,2021-01-01 00:55:34,2021-01-01 00:57:25,2021-01-01 01:00:22,170,164,0.42,177,7.91,0.0,0.24,0.7,2.75,,0.0,0.0,N,N, ,N,Y
HV0003,B02765,B02765,2021-01-01 00:17:33,2021-01-01 00:18:01,2021-01-01 00:20:03,2021-01-01 00:43:27,249,41,6.82,1405,28.76,0.0,0.86,2.55,2.75,,0.0,20.39,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:42:07,2021-01-01 00:45:21,2021-01-01 00:46:48,2021-01-01 00:51:35,41,74,0.98,287,7.91,0.0,0.24,0.7,0.0,,0.0,6.5,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:29:00,,2021-01-01 00:31:40,2021-01-01 00:50:32,48,265,4.827,1132,15.56,20.0,0.77,0.0,0.0,,0.0,16.08,N,N,N,N,N
HV0003,B02835,B02835,2021-01-01 00:08:29,2021-01-01 00:10:48,2021-01-01 00:11:28,2021-01-01 00:24:21,26,181,3.43,773,14.53,0.0,0.44,1.29,0.0,,0.0,10.83,N,N, ,N,N
HV0003,B02835,B02835,2021-01-01 00:26:00,2021-01-01 00:30:40,2021-01-01 00:30:53,2021-01-01 00:42:40,181,133,3.09,707,10.42,0.0,0.31,0.92,0.0,,0.0,9.91,N,N, ,N,N
HV0003,B02835,B02835,2021-01-01 00:35:34,2021-01-01 00:50:08,2021-01-01 00:50:41,2021-01-01 01:06:27,178,108,3.01,946,19.89,0.0,0.58,1.77,0.0,,0.0,11.81,N,N, ,N,N
HV0003,B02882,B02882,2021-01-01 00:40:47,2021-01-01 00:41:35,2021-01-01 00:43:06,2021-01-01 01:04:07,107,158,3.86,1261,10.25,0.0,1.53,0.96,2.75,,18.8,15.83,N,N, ,N,N
HV0003,B02876,B02876,2021-01-01 00:52:30,2021-01-01 00:58:03,2021-01-01 00:58:20,2021-01-01 01:09:05,79,211,1.62,645,8.55,0.0,0.26,0.76,2.75,,0.0,11.06,N,N, ,N,N
HV0003,B02871,B02871,2021-01-01 00:06:19,2021-01-01 00:06:50,2021-01-01 00:08:51,2021-01-01 00:16:31,229,161,0.84,460,9.65,0.0,0.29,0.86,2.75,,0.0,8.77,N,N, ,N,N
HV0003,B02871,B02871,2021-01-01 00:33:27,2021-01-01 00:34:50,2021-01-01 00:36:51,2021-01-01 00:48:22,137,263,2.87,691,11.16,0.0,0.34,1.01,2.75,,0.0,12.21,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:13:54,2021-01-01 00:14:45,2021-01-01 00:16:45,2021-01-01 00:30:16,263,7,4.74,811,17.35,0.0,0.52,1.54,2.75,,0.0,14.02,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:46:21,2021-01-01 00:48:49,2021-01-01 00:49:12,2021-01-01 01:06:17,141,231,7.82,1025,23.97,0.0,0.72,2.13,2.75,,0.0,19.21,N,N, ,N,N
HV0003,B02871,B02871,2021-01-01 00:16:46,2021-01-01 00:23:06,2021-01-01 00:23:28,2021-01-01 00:30:26,230,48,0.8,418,8.7,0.0,0.26,0.77,2.75,,0.0,10.12,N,N, ,N,Y
HV0003,B02871,B02871,2021-01-01 00:39:14,2021-01-01 00:44:38,2021-01-01 00:44:38,2021-01-01 00:52:58,68,224,1.87,500,10.44,0.0,0.5,0.93,2.75,,2.82,11.22,N,N, ,N,Y
HV0005,B02510,,2020-12-31 23:59:20,,2021-01-01 00:00:57,2021-01-01 00:17:45,94,166,6.753,1008,21.24,0.0,0.64,1.89,0.0,,0.0,15.94,N,N,N,N,N
HV0003,B02835,B02835,2021-01-01 00:24:21,2021-01-01 00:25:59,2021-01-01 00:26:29,2021-01-01 00:40:08,42,168,2.42,819,13.66,0.0,0.41,1.21,0.0,,0.0,10.11,N,N, ,N,N
HV0003,B02835,B02835,2021-01-01 00:39:44,2021-01-01 00:43:35,2021-01-01 00:44:40,2021-01-01 00:49:35,168,168,0.88,295,7.91,0.0,0.24,0.7,0.0,,0.0,5.98,N,N, ,N,N
HV0003,B02835,B02835,2021-01-01 00:45:29,2021-01-01 00:53:31,2021-01-01 00:55:31,2021-01-01 01:07:11,168,69,1.81,700,12.14,0.0,0.36,1.08,0.0,,0.0,8.44,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:04:42,2021-01-01 00:08:58,2021-01-01 00:10:58,2021-01-01 00:25:07,134,95,2.53,849,14.24,0.0,0.43,1.26,0.0,,0.0,11.78,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:28:45,2021-01-01 00:33:18,2021-01-01 00:34:24,2021-01-01 00:44:43,95,135,2.82,619,10.6,0.0,0.32,0.94,0.0,,0.0,10.17,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:44:01,2021-01-01 00:49:39,2021-01-01 00:51:39,2021-01-01 00:57:22,28,121,0.71,343,8.09,0.0,0.24,0.72,0.0,,0.0,7.42,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:25:35,2021-01-01 00:29:16,2021-01-01 00:31:16,2021-01-01 00:37:41,76,39,0.99,385,9.36,0.0,0.28,0.83,0.0,,0.0,7.36,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:38:45,2021-01-01 00:44:24,2021-01-01 00:45:54,2021-01-01 01:00:23,39,76,3.46,869,15.06,0.0,0.45,1.34,0.0,,0.0,12.56,N,N, ,N,N
HV0003,B02835,B02835,2021-01-01 00:04:07,2021-01-01 00:07:14,2021-01-01 00:08:10,2021-01-01 00:20:26,119,159,2.19,736,12.22,0.0,0.37,1.08,0.0,,0.0,11.0,N,N, ,N,N
HV0003,B02835,B02835,2021-01-01 00:20:08,2021-01-01 00:22:50,2021-01-01 00:23:44,2021-01-01 00:30:26,167,78,1.76,402,6.82,0.0,0.2,0.61,0.0,,0.0,7.81,N,N, ,N,N
HV0003,B02835,B02835,2021-01-01 00:28:30,2021-01-01 00:35:26,2021-01-01 00:35:46,2021-01-01 00:58:40,78,235,3.6,1374,19.14,0.0,0.57,1.7,0.0,,0.0,17.89,N,N, ,N,N
HV0003,B02866,B02866,2021-01-01 00:12:51,2021-01-01 00:16:30,2021-01-01 00:17:13,2021-01-01 00:45:04,126,265,16.5,1671,51.14,0.0,1.53,4.54,0.0,,0.0,39.81,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:44:39,,2021-01-01 00:53:54,2021-01-01 00:59:03,76,77,1.212,309,7.68,0.0,0.23,0.68,0.0,,0.0,7.13,N,N,N,N,N
HV0003,B02765,B02765,2021-01-01 00:05:32,2021-01-01 00:06:45,2021-01-01 00:08:45,2021-01-01 00:48:43,161,76,16.05,2398,45.73,6.12,1.56,4.6,2.75,,0.0,42.14,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:27:45,,2021-01-01 00:31:17,2021-01-01 00:42:18,142,107,3.27,661,13.38,0.0,0.4,1.19,2.75,,0.0,9.16,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:44:24,,2021-01-01 00:49:19,2021-01-01 01:08:27,224,246,2.357,1148,16.46,0.0,0.49,1.46,2.75,,0.0,13.63,N,N,N,N,N
HV0003,B02835,B02835,2021-01-01 00:04:31,2021-01-01 00:05:31,2021-01-01 00:07:08,2021-01-01 00:18:16,20,78,1.91,668,10.6,0.0,0.32,0.94,0.0,,0.0,9.16,N,N, ,N,N
HV0003,B02835,B02835,2021-01-01 00:18:35,2021-01-01 00:21:04,2021-01-01 00:21:54,2021-01-01 00:36:02,31,119,3.95,848,11.77,0.0,0.35,1.04,0.0,,0.0,12.92,N,N, ,N,N
HV0003,B02682,B02682,2020-12-31 23:57:14,2021-01-01 00:01:05,2021-01-01 00:01:24,2021-01-01 00:08:00,144,211,1.04,396,9.44,0.0,0.28,0.84,2.75,,0.0,8.22,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:34:28,2021-01-01 00:38:12,2021-01-01 00:39:40,2021-01-01 00:49:33,142,236,2.43,593,10.44,0.0,0.31,0.93,2.75,,0.0,9.07,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:47:33,2021-01-01 00:49:52,2021-01-01 00:51:52,2021-01-01 00:58:56,236,142,1.86,424,6.13,0.0,0.2,0.59,2.75,,0.0,7.08,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:17:02,,2021-01-01 00:18:54,2021-01-01 00:33:02,211,50,3.571,848,12.54,0.0,0.38,1.11,2.75,,0.0,11.07,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:34:00,,2021-01-01 00:36:27,2021-01-01 00:41:06,246,48,0.854,279,7.36,0.0,0.22,0.65,2.75,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:43:27,,2021-01-01 00:45:08,2021-01-01 01:09:14,230,116,6.547,1446,22.56,0.0,0.68,2.0,2.75,,0.0,19.38,N,N,N,N,N
HV0003,B02682,B02682,2021-01-01 00:32:38,2021-01-01 00:33:32,2021-01-01 00:33:59,2021-01-01 01:02:37,125,64,17.76,1718,42.21,0.0,1.27,3.75,2.75,,0.0,34.56,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:39:58,,2021-01-01 00:46:44,2021-01-01 00:57:52,74,244,2.865,668,10.86,0.0,0.33,0.96,0.0,,0.0,8.77,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:10:36,,2021-01-01 00:12:32,2021-01-01 00:42:10,164,265,16.052,1778,40.11,0.61,1.22,3.61,2.75,,0.0,33.39,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:45:46,,2021-01-01 00:54:55,2021-01-01 01:05:41,259,81,1.6,646,7.49,0.0,0.22,0.66,0.0,,0.0,7.18,N,N,N,N,N
HV0003,B02866,B02866,2021-01-01 00:10:47,2021-01-01 00:11:52,2021-01-01 00:13:15,2021-01-01 00:23:03,177,37,1.28,588,8.7,0.0,0.26,0.77,0.0,,0.0,6.98,N,N, ,N,N
HV0003,B02866,B02866,2021-01-01 00:21:20,2021-01-01 00:25:04,2021-01-01 00:25:04,2021-01-01 00:49:09,37,261,6.06,1445,24.46,0.0,0.73,2.17,2.75,,0.0,19.42,N,N, ,N,N
HV0003,B02866,B02866,2021-01-01 00:52:07,2021-01-01 00:53:51,2021-01-01 00:54:35,2021-01-01 01:03:57,87,25,2.82,562,11.82,0.0,0.54,1.06,2.75,,2.82,8.46,N,N, ,N,N
HV0003,B02871,B02871,2021-01-01 00:48:33,2021-01-01 00:49:47,2021-01-01 00:51:12,2021-01-01 00:59:12,79,148,1.3,480,7.91,0.0,0.24,0.7,2.75,,0.0,5.98,N,N, ,N,N
HV0005,B02510,,2020-12-31 23:56:18,,2021-01-01 00:00:23,2021-01-01 00:12:05,39,35,2.142,702,10.55,0.0,0.32,0.94,0.0,,0.0,8.26,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:34:27,,2021-01-01 00:38:33,2021-01-01 00:51:10,62,257,2.856,757,12.59,0.0,0.38,1.12,0.0,,0.0,9.51,N,N,N,N,N
HV0003,B02765,B02765,2021-01-01 00:13:53,2021-01-01 00:14:18,2021-01-01 00:16:03,2021-01-01 00:31:46,35,188,3.33,943,15.36,0.0,0.46,1.36,0.0,,0.0,12.12,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:51:53,2021-01-01 00:54:20,2021-01-01 00:56:11,2021-01-01 01:19:07,257,163,11.69,1376,31.29,0.0,1.12,3.32,2.75,,0.0,24.95,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:08:25,,2021-01-01 00:17:39,2021-01-01 00:37:44,261,80,6.285,1205,22.64,0.82,0.7,2.08,2.75,,5.8,17.07,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:36:24,,2021-01-01 00:43:31,2021-01-01 01:05:17,37,35,3.959,1306,20.86,0.0,0.63,1.85,0.0,,4.67,17.53,N,N,N,N,N
HV0003,B02872,B02872,2021-01-01 00:19:36,2021-01-01 00:31:22,2021-01-01 00:32:35,2021-01-01 00:40:04,259,254,1.57,449,8.11,0.0,0.24,0.72,0.0,,0.0,6.87,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:37:52,2021-01-01 00:45:14,2021-01-01 00:45:44,2021-01-01 01:00:41,254,94,4.05,897,17.8,0.0,0.53,1.58,0.0,,0.0,14.86,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:36:30,,2021-01-01 00:42:13,2021-01-01 00:57:02,151,68,5.153,889,17.61,0.0,0.53,1.56,2.75,,0.0,13.17,N,N,N,N,N
HV0003,B02866,B02866,2021-01-01 00:18:09,2021-01-01 00:21:39,2021-01-01 00:23:39,2021-01-01 00:40:02,70,102,8.71,983,21.5,0.0,0.65,1.91,0.0,,0.0,20.8,N,N, ,N,N
HV0003,B02866,B02866,2021-01-01 00:37:54,2021-01-01 00:42:52,2021-01-01 00:44:52,2021-01-01 00:49:45,102,102,0.78,293,8.38,0.0,0.25,0.74,0.0,,0.0,8.7,N,N, ,N,N
HV0003,B02866,B02866,2021-01-01 00:47:18,2021-01-01 00:51:55,2021-01-01 00:52:51,2021-01-01 00:57:04,102,198,0.78,253,7.91,0.0,0.24,0.7,0.0,,0.0,8.36,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:11:32,2021-01-01 00:23:27,2021-01-01 00:25:28,2021-01-01 00:51:21,176,44,7.3,1553,31.27,0.0,0.94,2.78,0.0,,0.0,25.37,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:14:57,2021-01-01 00:17:40,2021-01-01 00:19:08,2021-01-01 00:30:35,216,265,5.48,687,20.97,0.0,0.63,1.86,0.0,,0.0,14.19,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:17:33,,2021-01-01 00:20:41,2021-01-01 00:29:15,237,142,1.399,514,6.64,0.0,0.2,0.59,2.75,,0.0,5.86,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:32:26,,2021-01-01 00:34:55,2021-01-01 00:46:21,239,24,2.021,686,8.7,0.0,0.26,0.77,2.75,,0.0,7.99,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:45:03,,2021-01-01 00:49:15,2021-01-01 00:58:01,166,238,1.857,526,10.16,0.0,0.3,0.9,2.75,,0.0,6.46,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:15:44,,2021-01-01 00:20:44,2021-01-01 00:31:57,241,174,1.643,673,9.48,0.0,0.25,0.75,0.0,,0.0,7.46,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:22:15,,2021-01-01 00:40:23,2021-01-01 00:56:20,18,60,3.827,957,15.71,0.0,0.47,1.39,0.0,,0.0,12.26,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:15:08,,2021-01-01 00:20:23,2021-01-01 00:35:27,225,61,1.887,904,12.65,0.0,0.38,1.12,0.0,,0.0,10.78,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:50:01,,2021-01-01 00:53:52,2021-01-01 00:57:16,225,225,0.777,204,7.22,0.0,0.22,0.64,0.0,,0.0,5.47,N,N,N,N,N
HV0003,B02884,B02884,2021-01-01 00:18:50,2021-01-01 00:21:41,2021-01-01 00:23:35,2021-01-01 00:57:50,53,50,13.98,2055,38.13,6.12,1.33,3.93,2.75,,0.0,33.12,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:13:16,,2021-01-01 00:16:30,2021-01-01 00:28:18,82,56,1.932,708,9.79,0.0,0.26,0.77,0.0,,0.0,8.08,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:25:55,,2021-01-01 00:31:56,2021-01-01 00:37:10,56,56,0.785,314,7.29,0.0,0.22,0.65,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:28:55,,2021-01-01 00:41:15,2021-01-01 01:01:09,82,122,8.966,1194,20.8,0.0,0.62,1.85,0.0,,0.0,19.95,N,N,N,N,N
HV0003,B02872,,2021-01-01 00:05:20,2021-01-01 00:06:17,2021-01-01 00:08:16,2021-01-01 00:19:15,89,188,1.49,659,10.33,0.0,0.3,0.0,0.0,,0.0,8.21,N,N, ,N,N
HV0003,B02872,,2021-01-01 00:21:58,2021-01-01 00:24:09,2021-01-01 00:24:16,2021-01-01 00:46:21,188,76,4.82,1325,22.04,0.0,0.64,0.0,0.0,,0.0,17.46,N,N, ,N,N
HV0003,B02872,,2021-01-01 00:53:03,2021-01-01 00:57:57,2021-01-01 00:58:49,2021-01-01 01:12:55,63,28,6.68,846,20.84,0.0,0.6,0.0,0.0,,0.0,15.5,N,N, ,N,N
HV0003,B02878,B02878,2021-01-01 00:05:19,2021-01-01 00:05:37,2021-01-01 00:07:37,2021-01-01 00:27:25,113,244,10.68,1188,29.7,0.0,0.89,2.64,2.75,,0.0,22.77,N,N, ,N,N
HV0003,B02878,B02878,2021-01-01 00:28:05,2021-01-01 00:32:22,2021-01-01 00:32:39,2021-01-01 00:52:56,243,265,10.26,1217,13.66,20.0,1.01,0.0,0.0,,0.0,24.44,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:32:29,,2021-01-01 00:36:25,2021-01-01 00:42:03,233,140,1.284,338,6.5,0.0,0.2,0.58,2.75,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:43:32,,2021-01-01 00:46:50,2021-01-01 00:53:00,141,140,1.186,370,7.14,0.0,0.21,0.63,2.75,,2.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:53:56,,2021-01-01 00:56:57,2021-01-01 01:21:57,140,173,10.76,1500,24.0,4.69,0.86,2.55,2.75,,0.0,24.5,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01 00:03:53,2021-01-01 00:04:43,2021-01-01 00:05:44,2021-01-01 00:17:37,173,226,5.38,713,17.13,0.0,0.51,1.52,0.0,,0.0,13.93,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:22:45,2021-01-01 00:26:35,2021-01-01 00:28:46,2021-01-01 00:43:46,260,191,10.77,901,23.45,0.0,0.7,2.08,0.0,,0.0,21.46,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:41:47,2021-01-01 00:47:15,2021-01-01 00:49:14,2021-01-01 01:04:38,191,215,9.31,924,21.43,0.0,0.64,1.9,0.0,,0.0,20.04,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:20:25,2021-01-01 00:21:02,2021-01-01 00:21:24,2021-01-01 00:30:06,234,211,1.75,522,8.23,0.0,0.25,0.73,2.75,,0.0,7.41,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:30:19,2021-01-01 00:35:06,2021-01-01 00:35:20,2021-01-01 00:58:33,211,223,9.51,1393,26.35,0.0,0.79,2.34,2.75,,0.0,23.26,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:11:08,2021-01-01 00:13:24,2021-01-01 00:15:01,2021-01-01 00:24:45,165,22,2.03,584,9.34,0.0,0.28,0.83,0.0,,0.0,9.29,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:20:46,2021-01-01 00:27:36,2021-01-01 00:29:36,2021-01-01 01:04:01,22,160,15.88,2065,41.32,0.0,1.24,3.67,0.0,,0.0,36.95,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:18:43,2021-01-01 00:19:05,2021-01-01 00:21:07,2021-01-01 00:34:51,47,242,3.1,824,12.07,0.0,0.36,1.07,0.0,,0.0,11.75,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:30:36,2021-01-01 00:35:54,2021-01-01 00:36:47,2021-01-01 00:50:05,242,18,3.98,798,13.08,0.0,0.39,1.16,0.0,,0.0,12.51,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:47:26,2021-01-01 00:54:34,2021-01-01 00:55:22,2021-01-01 01:05:54,241,32,1.99,632,14.26,0.0,0.43,1.27,0.0,,0.0,8.93,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:16:17,2021-01-01 00:20:10,2021-01-01 00:20:44,2021-01-01 00:30:32,167,213,1.81,588,9.49,0.0,0.28,0.84,0.0,,0.0,9.05,N,N, ,N,N
